line,datetime,minutes,p_psi,t_degC,dp_psi,p_kpa
12801,2018-05-12 07:32:30,127945,2298.9907,101.8998,-1.0597,15850.9822217599
12802,2018-05-12 07:32:40,127955,2298.1855,101.9014,-0.8052,15845.4305634235
12803,2018-05-12 07:32:50,127965,2297.0713,101.899,-1.1142,15837.7484251741
12804,2018-05-12 07:33:00,127975,2295.9118,101.8974,-1.1595,15829.7539544326
12805,2018-05-12 07:33:10,127985,2294.7035,101.8958,-1.2083,15821.423019549502
12806,2018-05-12 07:33:20,127995,2294.0086,101.8966,-0.6949,15816.6318529102
12807,2018-05-12 07:33:30,128005,2293.5215,101.8966,-0.4871,15813.273416775499
12808,2018-05-12 07:33:40,128015,2293.7597,101.907,0.2381,15814.915747892901
12809,2018-05-12 07:33:50,128025,2294.5595,101.9159,0.7998,15820.4301745415
12810,2018-05-12 07:34:00,128035,2295.5151,101.9231,0.9556,15827.0188043307
12811,2018-05-12 07:34:10,128045,2296.5577,101.9239,1.0426,15834.2072779789
12812,2018-05-12 07:34:20,128055,2296.5036,101.9344,-0.0541,15833.834271625201
12813,2018-05-12 07:34:30,128065,2297.1407,101.9392,0.6371,15838.2269213099
12814,2018-05-12 07:34:40,128075,2298.028,101.9457,0.8874,15844.344639195999
12815,2018-05-12 07:34:50,128085,2298.5906,101.9521,0.5626,15848.2236294842
12816,2018-05-12 07:35:00,128095,2299.1519,101.9465,0.5613,15852.0936565883
12817,2018-05-12 07:35:10,128105,2299.5211,101.9376,0.3693,15854.6392008727
12818,2018-05-12 07:35:20,128115,2300.0312,101.9392,0.5101,15858.1562164184
12819,2018-05-12 07:35:30,128125,2300.2194,101.9376,0.1882,15859.4538096858
12820,2018-05-12 07:35:40,128135,2299.9462,101.9344,-0.2732,15857.5701620734
12821,2018-05-12 07:35:50,128145,2300.6216,101.9328,0.6754,15862.2268809512
12822,2018-05-12 07:36:00,128155,2301.04,101.928,0.4184,15865.11164728
12823,2018-05-12 07:36:10,128165,2301.0586,101.9207,0.0186,15865.2398897602
12824,2018-05-12 07:36:20,128175,2300.3594,101.9127,-0.6992,15860.419075665799
12825,2018-05-12 07:36:30,128185,2300.0867,101.9135,-0.2727,15858.5388754319
12826,2018-05-12 07:36:40,128195,2299.5542,101.9143,-0.5325,15854.8674173294
12827,2018-05-12 07:36:50,128205,2298.6053,101.9086,-0.9489,15848.324982412101
12828,2018-05-12 07:37:00,128215,2297.8712,101.9078,-0.734,15843.2635412984
12829,2018-05-12 07:37:10,128225,2296.8936,101.907,-0.9776,15836.523226855199
12830,2018-05-12 07:37:20,128235,2295.4938,101.9062,-1.3998,15826.871946006602
12831,2018-05-12 07:37:30,128245,2294.2039,101.9006,-1.2899,15817.9783989523
12832,2018-05-12 07:37:40,128255,2292.9241,101.8974,-1.2799,15809.154488943701
12833,2018-05-12 07:37:50,128265,2292.1871,101.8998,-0.7369,15804.073053034701
12834,2018-05-12 07:38:00,128275,2292.0439,101.8966,-0.1432,15803.0857238323
12835,2018-05-12 07:38:10,128285,2292.2849,101.9038,0.241,15804.7473602693
12836,2018-05-12 07:38:20,128295,2293.1239,101.9143,0.8389,15810.532061392301
12837,2018-05-12 07:38:30,128305,2294.1635,101.9183,1.0397,15817.6998507695
12838,2018-05-12 07:38:40,128315,2295.356,101.9239,1.1925,15825.921848492002
12839,2018-05-12 07:38:50,128325,2296.4128,101.936,1.0568,15833.208227689602
12840,2018-05-12 07:39:00,128335,2296.9916,101.9425,0.5788,15837.1989130412
12841,2018-05-12 07:39:10,128345,2297.0928,101.9473,0.1012,15837.8966624496
12842,2018-05-12 07:39:20,128355,2296.7618,101.9497,-0.331,15835.614497882601
12843,2018-05-12 07:39:30,128365,2296.3104,101.9505,-0.4514,15832.5022045728
12844,2018-05-12 07:39:40,128375,2296.116,101.9545,-0.1944,15831.161863812
12845,2018-05-12 07:39:50,128385,2296.3945,101.9473,0.2785,15833.082053636499
12846,2018-05-12 07:40:00,128395,2296.7189,101.9433,0.3244,15835.318712807299
12847,2018-05-12 07:40:10,128405,2297.1507,101.9417,0.4318,15838.2958688799
12848,2018-05-12 07:40:20,128415,2297.5595,101.9384,0.4089,15841.1144455415
12849,2018-05-12 07:40:30,128425,2297.8285,101.9328,0.2689,15842.9691351745
12850,2018-05-12 07:40:40,128435,2297.9551,101.932,0.1266,15843.842011410701
12851,2018-05-12 07:40:50,128445,2298.3739,101.9312,0.4189,15846.7295356423
12852,2018-05-12 07:41:00,128455,2298.5034,101.9272,0.1295,15847.622406673801
12853,2018-05-12 07:41:10,128465,2297.9317,101.9264,-0.5717,15843.6806740969
12854,2018-05-12 07:41:20,128475,2297.0964,101.9207,-0.8353,15837.9214835748
12855,2018-05-12 07:41:30,128485,2296.4019,101.9256,-0.6945,15833.133074838299
12856,2018-05-12 07:41:40,128495,2295.5767,101.9223,-0.8253,15827.443521361902
12857,2018-05-12 07:41:50,128505,2294.8326,101.9191,-0.7441,15822.313132678202
12858,2018-05-12 07:42:00,128515,2294.1727,101.9127,-0.6599,15817.7632825339
12859,2018-05-12 07:42:10,128525,2294.0428,101.9127,-0.1299,15816.867653599602
12860,2018-05-12 07:42:20,128535,2294.5653,101.9094,0.5225,15820.470164132103
12861,2018-05-12 07:42:30,128545,2295.2477,101.9135,0.6824,15825.1751463089
12862,2018-05-12 07:42:40,128555,2295.6192,101.9247,0.3714,15827.736548534402
12863,2018-05-12 07:42:50,128565,2295.9377,101.9272,0.3185,15829.9325286389
12864,2018-05-12 07:43:00,128575,2296.2108,101.9304,0.2732,15831.8154867756
12865,2018-05-12 07:43:10,128585,2296.7272,101.9296,0.5163,15835.3759392904
12866,2018-05-12 07:43:20,128595,2297.1336,101.9336,0.4064,15838.177968535201
12867,2018-05-12 07:43:30,128605,2297.5624,101.9352,0.4289,15841.134440336798
12868,2018-05-12 07:43:40,128615,2297.5099,101.9304,-0.0525,15840.7724655943
12869,2018-05-12 07:43:50,128625,2297.3634,101.9264,-0.1466,15839.762383693802
12870,2018-05-12 07:44:00,128635,2297.1236,101.9312,-0.2398,15838.1090209652
12871,2018-05-12 07:44:10,128645,2296.6655,101.9304,-0.458,15834.950532783501
12872,2018-05-12 07:44:20,128655,2296.0643,101.9264,-0.6013,15830.8054048751
12873,2018-05-12 07:44:30,128665,2295.3106,101.9247,-0.7536,15825.6088265242
12874,2018-05-12 07:44:40,128675,2294.492,101.9231,-0.8186,15819.964778444002
12875,2018-05-12 07:44:50,128685,2293.7676,101.9207,-0.7245,15814.9702164732
12876,2018-05-12 07:45:00,128695,2293.3483,101.9175,-0.4193,15812.079244863102
12877,2018-05-12 07:45:10,128705,2292.5006,101.9167,-0.8477,15806.2345593542
12878,2018-05-12 07:45:20,128715,2292.0588,101.9159,-0.4418,15803.188455711599
12879,2018-05-12 07:45:30,128725,2291.6278,101.9256,-0.431,15800.216815444603
12880,2018-05-12 07:45:40,128735,2291.5075,101.9239,-0.1203,15799.387376177501
12881,2018-05-12 07:45:50,128745,2291.8876,101.9256,0.3801,15802.0080733132
12882,2018-05-12 07:46:00,128755,2292.6092,101.9312,0.7216,15806.9833299644
12883,2018-05-12 07:46:10,128765,2293.3828,101.9376,0.7736,15812.3171139796
12884,2018-05-12 07:46:20,128775,2294.0944,101.9409,0.7116,15817.223423060801
12885,2018-05-12 07:46:30,128785,2294.4004,101.9481,0.306,15819.3332187028
12886,2018-05-12 07:46:40,128795,2294.4658,101.9521,0.0654,15819.7841358106
12887,2018-05-12 07:46:50,128805,2295.0633,101.9513,0.5975,15823.903753118098
12888,2018-05-12 07:47:00,128815,2295.9665,101.9537,0.9032,15830.1310976405
12889,2018-05-12 07:47:10,128825,2296.5153,101.9529,0.5488,15833.9149402821
12890,2018-05-12 07:47:20,128835,2296.9046,101.9489,0.3893,15836.599069182199
12891,2018-05-12 07:47:30,128845,2297.3947,101.9457,0.4901,15839.978189587899
12892,2018-05-12 07:47:40,128855,2297.047,101.9441,-0.3477,15837.580882579
12893,2018-05-12 07:47:50,128865,2296.7801,101.9384,-0.2669,15835.7406719357
12894,2018-05-12 07:48:00,128875,2296.5652,101.9336,-0.2149,15834.2589886564
12895,2018-05-12 07:48:10,128885,2296.3145,101.928,-0.2507,15832.5304730765
12896,2018-05-12 07:48:20,128895,2296.242,101.9183,-0.0725,15832.030603194002
12897,2018-05-12 07:48:30,128905,2296.0209,101.9159,-0.2211,15830.506172421301
12898,2018-05-12 07:48:40,128915,2295.8548,101.9111,-0.1661,15829.360953283602
12899,2018-05-12 07:48:50,128925,2296.4518,101.9062,0.597,15833.477123212599
12900,2018-05-12 07:49:00,128935,2296.7962,101.907,0.3443,15835.851677523402
12901,2018-05-12 07:49:10,128945,2296.2341,101.9046,-0.5621,15831.976134613702
12902,2018-05-12 07:49:20,128955,2295.6137,101.9038,-0.6204,15827.698627370899
12903,2018-05-12 07:49:30,128965,2295.3281,101.9054,-0.2856,15825.729484771702
12904,2018-05-12 07:49:40,128975,2294.7435,101.9054,-0.5846,15821.6988098295
12905,2018-05-12 07:49:50,128985,2294.0907,101.9046,-0.6528,15817.197912459902
12906,2018-05-12 07:50:00,128995,2293.5157,101.903,-0.575,15813.2334271849
12907,2018-05-12 07:50:10,129005,2292.561,101.9038,-0.9547,15806.651002677001
12908,2018-05-12 07:50:20,129015,2292.5414,101.903,-0.0196,15806.515865439802
12909,2018-05-12 07:50:30,129025,2292.3957,101.907,-0.1457,15805.5112993449
12910,2018-05-12 07:50:40,129035,2291.9439,101.9038,-0.4517,15802.396248132301
12911,2018-05-12 07:50:50,129045,2291.5867,101.9038,-0.3572,15799.9334409319
12912,2018-05-12 07:51:00,129055,2291.6358,101.9078,0.0491,15800.271973500601
12913,2018-05-12 07:51:10,129065,2291.5583,101.9127,-0.0775,15799.737629833102
12914,2018-05-12 07:51:20,129075,2291.2211,101.9175,-0.3373,15797.412717772702
12915,2018-05-12 07:51:30,129085,2291.2044,101.9135,-0.0166,15797.297575330802
12916,2018-05-12 07:51:40,129095,2291.306,101.9223,0.1015,15797.998082642001
12917,2018-05-12 07:51:50,129105,2291.3838,101.9215,0.0779,15798.534494736601
12918,2018-05-12 07:52:00,129115,2291.4787,101.9288,0.0949,15799.188807175902
12919,2018-05-12 07:52:10,129125,2291.5762,101.9288,0.0974,15799.8610459834
12920,2018-05-12 07:52:20,129135,2292.1682,101.9384,0.592,15803.942742127401
12921,2018-05-12 07:52:30,129145,2292.4314,101.9392,0.2632,15805.757442169801
12922,2018-05-12 07:52:40,129155,2292.5292,101.9433,0.0978,15806.4317494044
12923,2018-05-12 07:52:50,129165,2293.1434,101.9465,0.6142,15810.6665091538
12924,2018-05-12 07:53:00,129175,2293.5564,101.9521,0.413,15813.5140437948
12925,2018-05-12 07:53:10,129185,2293.9137,101.9521,0.3573,15815.977540470902
12926,2018-05-12 07:53:20,129195,2294.1181,101.9505,0.2045,15817.386828801702
12927,2018-05-12 07:53:30,129205,2294.4009,101.9521,0.2827,15819.3366660813
12928,2018-05-12 07:53:40,129215,2294.3555,101.9529,-0.0454,15819.023644113502
12929,2018-05-12 07:53:50,129225,2294.4171,101.9521,0.0616,15819.448361144701
12930,2018-05-12 07:54:00,129235,2294.4983,101.9521,0.0812,15820.008215413101
12931,2018-05-12 07:54:10,129245,2294.378,101.9505,-0.1203,15819.178776146002
12932,2018-05-12 07:54:20,129255,2294.4658,101.9521,0.0879,15819.7841358106
12933,2018-05-12 07:54:30,129265,2294.2347,101.9473,-0.2311,15818.1907574679
12934,2018-05-12 07:54:40,129275,2294.0398,101.9473,-0.1949,15816.8469693286
12935,2018-05-12 07:54:50,129285,2294.0174,101.9497,-0.0225,15816.692526771802
12936,2018-05-12 07:55:00,129295,2293.8679,101.9489,-0.1495,15815.661760600302
12937,2018-05-12 07:55:10,129305,2293.5785,101.9457,-0.2894,15813.666417924502
12938,2018-05-12 07:55:20,129315,2293.4157,101.9417,-0.1628,15812.5439514849
12939,2018-05-12 07:55:30,129325,2293.1983,101.9441,-0.2174,15811.0450313131
12940,2018-05-12 07:55:40,129335,2292.9643,101.9425,-0.234,15809.4316581751
12941,2018-05-12 07:55:50,129345,2292.234,101.9465,-0.7304,15804.396417138
12942,2018-05-12 07:56:00,129355,2291.7855,101.9441,-0.4484,15801.3041186235
12943,2018-05-12 07:56:10,129365,2291.5028,101.9425,-0.2827,15799.354970819602
12944,2018-05-12 07:56:20,129375,2291.7663,101.9473,0.2635,15801.171739289099
12945,2018-05-12 07:56:30,129385,2292.0129,101.9441,0.2465,15802.871986365302
12946,2018-05-12 07:56:40,129395,2292.6012,101.9489,0.5883,15806.928171908401
12947,2018-05-12 07:56:50,129405,2293.5077,101.9521,0.9065,15813.1782691289
12948,2018-05-12 07:57:00,129415,2294.4437,101.9586,0.9361,15819.6317616809
12949,2018-05-12 07:57:10,129425,2295.4015,101.9545,0.9577,15826.2355599355
12950,2018-05-12 07:57:20,129435,2296.0619,101.965,0.6604,15830.788857458301
12951,2018-05-12 07:57:30,129445,2296.7148,101.9658,0.6529,15835.290444303602
12952,2018-05-12 07:57:40,129455,2297.2249,101.9674,0.5101,15838.807459849302
12953,2018-05-12 07:57:50,129465,2297.5464,101.9666,0.3215,15841.024124224801
12954,2018-05-12 07:58:00,129475,2297.7904,101.9706,0.244,15842.706444932799
12955,2018-05-12 07:58:10,129485,2297.8087,101.9594,0.0182,15842.832618985902
12956,2018-05-12 07:58:20,129495,2298.0719,101.9602,0.2632,15844.6473190283
12957,2018-05-12 07:58:30,129505,2298.1301,101.9586,0.0583,15845.0485938857
12958,2018-05-12 07:58:40,129515,2297.9706,101.9553,-0.1595,15843.948880144202
12959,2018-05-12 07:58:50,129525,2297.6846,101.9529,-0.2861,15841.9769796422
12960,2018-05-12 07:59:00,129535,2296.823,101.9449,-0.8616,15836.036457011
12961,2018-05-12 07:59:10,129545,2296.4724,101.9465,-0.3506,15833.619155206801
12962,2018-05-12 07:59:20,129555,2295.6304,101.9392,-0.842,15827.813769812801
12963,2018-05-12 07:59:30,129565,2294.861,101.9417,-0.7695,15822.508943777
12964,2018-05-12 07:59:40,129575,2293.8146,101.936,-1.0464,15815.294270052202
12965,2018-05-12 07:59:50,129585,2293.6555,101.9368,-0.1591,15814.1973142135
12966,2018-05-12 08:00:00,129595,2293.9574,101.9352,0.3019,15816.2788413518
12967,2018-05-12 08:00:10,129605,2294.6586,101.932,0.7012,15821.113444960201
12968,2018-05-12 08:00:20,129615,2295.4863,101.928,0.8278,15826.8202353291
12969,2018-05-12 08:00:30,129625,2296.195,101.9344,0.7087,15831.706549615003
12970,2018-05-12 08:00:40,129635,2297.0332,101.9368,0.8382,15837.4857349324
12971,2018-05-12 08:00:50,129645,2297.5471,101.9433,0.5139,15841.028950554699
12972,2018-05-12 08:01:00,129655,2297.4792,101.9465,-0.0679,15840.560796554402
12973,2018-05-12 08:01:10,129665,2297.2452,101.9449,-0.234,15838.947423416399
12974,2018-05-12 08:01:20,129675,2296.5698,101.9465,-0.6754,15834.290704538602
12975,2018-05-12 08:01:30,129685,2295.9227,101.9392,-0.6471,15829.829107283902
12976,2018-05-12 08:01:40,129695,2295.1728,101.9425,-0.7499,15824.6587290096
12977,2018-05-12 08:01:50,129705,2294.3442,101.9384,-0.8286,15818.9457333594
12978,2018-05-12 08:02:00,129715,2294.338,101.9409,-0.0062,15818.902985866001
12979,2018-05-12 08:02:10,129725,2294.4092,101.9384,0.0712,15819.393892564402
12980,2018-05-12 08:02:20,129735,2294.7081,101.94,0.299,15821.4547354317
12981,2018-05-12 08:02:30,129745,2294.7893,101.94,0.0812,15822.0145897001
12982,2018-05-12 08:02:40,129755,2295.0558,101.9417,0.2665,15823.852042440602
12983,2018-05-12 08:02:50,129765,2295.5301,101.9425,0.4743,15827.1222256857
12984,2018-05-12 08:03:00,129775,2296.2317,101.9433,0.7016,15831.9595871969
12985,2018-05-12 08:03:10,129785,2296.2575,101.9417,0.0258,15832.1374719275
12986,2018-05-12 08:03:20,129795,2296.5503,101.9457,0.2927,15834.1562567771
12987,2018-05-12 08:03:30,129805,2296.7734,101.9368,0.2231,15835.6944770638
12988,2018-05-12 08:03:40,129815,2297.1569,101.9392,0.3835,15838.3386163733
12989,2018-05-12 08:03:50,129825,2297.0853,101.9376,-0.0716,15837.844951772102
12990,2018-05-12 08:04:00,129835,2296.9196,101.9368,-0.1657,15836.702490537202
12991,2018-05-12 08:04:10,129845,2296.7601,101.9336,-0.1595,15835.6027767957
12992,2018-05-12 08:04:20,129855,2296.7759,101.9296,0.0158,15835.711713956302
12993,2018-05-12 08:04:30,129865,2296.5601,101.9167,-0.2157,15834.223825395702
12994,2018-05-12 08:04:40,129875,2296.1842,101.9239,-0.376,15831.632086239402
12995,2018-05-12 08:04:50,129885,2296.1546,101.9207,-0.0296,15831.4280014322
12996,2018-05-12 08:05:00,129895,2296.1708,101.9207,0.0162,15831.5396964956
12997,2018-05-12 08:05:10,129905,2296.3586,101.9151,0.1878,15832.8345318602
12998,2018-05-12 08:05:20,129915,2296.0755,101.9094,-0.2831,15830.8826261535
12999,2018-05-12 08:05:30,129925,2295.2998,101.9143,-0.7757,15825.5343631486
13000,2018-05-12 08:05:40,129935,2294.6985,101.9103,-0.6012,15821.388545764501
13001,2018-05-12 08:05:50,129945,2294.5395,101.9111,-0.159,15820.2922794015
13002,2018-05-12 08:06:00,129955,2294.0944,101.9094,-0.4451,15817.223423060801
13003,2018-05-12 08:06:10,129965,2293.7305,101.9078,-0.3639,15814.714420988501
13004,2018-05-12 08:06:20,129975,2293.7696,101.9094,0.0391,15814.9840059872
13005,2018-05-12 08:06:30,129985,2294.1206,101.9119,0.351,15817.404065694202
13006,2018-05-12 08:06:40,129995,2294.0295,101.9094,-0.0912,15816.775953331502
13007,2018-05-12 08:06:50,130005,2294.1335,101.9111,0.1041,15817.4930080595
13008,2018-05-12 08:07:00,130015,2294.1631,101.9143,0.0296,15817.697092866701
13009,2018-05-12 08:07:10,130025,2294.1044,101.9119,-0.0587,15817.292370630801
13010,2018-05-12 08:07:20,130035,2294.2222,101.9207,0.1178,15818.104573005401
13011,2018-05-12 08:07:30,130045,2294.1081,101.9167,-0.1141,15817.3178812317
13012,2018-05-12 08:07:40,130055,2293.8321,101.9167,-0.2761,15815.4149282997
13013,2018-05-12 08:07:50,130065,2293.6081,101.9175,-0.224,15813.8705027317
13014,2018-05-12 08:08:00,130075,2293.076,101.9223,-0.5321,15810.201802532001
13015,2018-05-12 08:08:10,130085,2292.7054,101.9191,-0.3706,15807.646605587799
13016,2018-05-12 08:08:20,130095,2291.6241,101.9207,-1.0813,15800.1913048437
13017,2018-05-12 08:08:30,130105,2290.7535,101.9183,-0.8706,15794.188729399499
13018,2018-05-12 08:08:40,130115,2289.5485,101.9175,-1.205,15785.8805472145
13019,2018-05-12 08:08:50,130125,2289.1758,101.9256,-0.3727,15783.3108712806
13020,2018-05-12 08:09:00,130135,2288.9481,101.9215,-0.2277,15781.7409351117
13021,2018-05-12 08:09:10,130145,2289.3707,101.9256,0.4226,15784.6546594199
13022,2018-05-12 08:09:20,130155,2290.5535,101.9328,1.1829,15792.8097779995
13023,2018-05-12 08:09:30,130165,2291.5282,101.9368,0.9747,15799.530097647403
13024,2018-05-12 08:09:40,130175,2293.247,101.9441,1.7188,15811.380805978999
13025,2018-05-12 08:09:50,130185,2293.7671,101.9481,0.5201,15814.9667690947
13026,2018-05-12 08:10:00,130195,2293.6151,101.9545,-0.152,15813.9187660307
13027,2018-05-12 08:10:10,130205,2293.466,101.9578,-0.1491,15812.890757762
13028,2018-05-12 08:10:20,130215,2293.7188,101.9521,0.2528,15814.633752331601
13029,2018-05-12 08:10:30,130225,2293.865,101.9521,0.1462,15815.641765805
13030,2018-05-12 08:10:40,130235,2294.5953,101.9481,0.7304,15820.677006842101
13031,2018-05-12 08:10:50,130245,2295.478,101.9417,0.8827,15826.763008846001
13032,2018-05-12 08:11:00,130255,2295.5592,101.9417,0.0812,15827.322863114401
13033,2018-05-12 08:11:10,130265,2295.1953,101.94,-0.3639,15824.8138610421
13034,2018-05-12 08:11:20,130275,2294.8281,101.9376,-0.3673,15822.282106271701
13035,2018-05-12 08:11:30,130285,2295.2236,101.9312,0.3956,15825.008982665198
13036,2018-05-12 08:11:40,130295,2295.1229,101.9304,-0.1008,15824.3146806353
13037,2018-05-12 08:11:50,130305,2294.7589,101.9288,-0.3639,15821.804989087299
13038,2018-05-12 08:12:00,130315,2294.7748,101.9247,0.0158,15821.914615723601
13039,2018-05-12 08:12:10,130325,2295.2973,101.9215,0.5225,15825.517126256102
13040,2018-05-12 08:12:20,130335,2294.8555,101.9207,-0.4418,15822.471022613501
13041,2018-05-12 08:12:30,130345,2294.8522,101.9199,-0.0033,15822.4482699154
13042,2018-05-12 08:12:40,130355,2294.089,101.9199,-0.7632,15817.186191373
13043,2018-05-12 08:12:50,130365,2293.6531,101.9127,-0.4359,15814.1807667967
13044,2018-05-12 08:13:00,130375,2293.4582,101.9127,-0.1949,15812.8369786574
13045,2018-05-12 08:13:10,130385,2293.0618,101.9111,-0.3964,15810.1038969826
13046,2018-05-12 08:13:20,130395,2292.4902,101.9103,-0.5717,15806.162853881402
13047,2018-05-12 08:13:30,130405,2291.7919,101.9103,-0.6982,15801.348245068302
13048,2018-05-12 08:13:40,130415,2290.5479,101.9078,-1.2441,15792.7711673603
13049,2018-05-12 08:13:50,130425,2289.4503,101.9094,-1.0975,15785.2034820771
13050,2018-05-12 08:14:00,130435,2288.2849,101.9143,-1.1654,15777.1683322693
13051,2018-05-12 08:14:10,130445,2287.4209,101.9135,-0.8639,15771.2112622213
13052,2018-05-12 08:14:20,130455,2286.843,101.9151,-0.5779,15767.226782151
13053,2018-05-12 08:14:30,130465,2287.3335,101.9159,0.4905,15770.608660459502
13054,2018-05-12 08:14:40,130475,2288.3347,101.9264,1.0012,15777.5116911679
13055,2018-05-12 08:14:50,130485,2289.2998,101.932,0.9651,15784.1658211486
13056,2018-05-12 08:15:00,130495,2289.9534,101.9409,0.6536,15788.6722343238
13057,2018-05-12 08:15:10,130505,2290.3177,101.9465,0.3643,15791.1839942989
13058,2018-05-12 08:15:20,130515,2291.6992,101.9586,1.3815,15800.7091010944
13059,2018-05-12 08:15:30,130525,2292.4433,101.9618,0.7441,15805.8394897781
13060,2018-05-12 08:15:40,130535,2293.0863,101.9602,0.6429,15810.2728185291
13061,2018-05-12 08:15:50,130545,2293.9078,101.9586,0.8216,15815.9368614046
