DEPT,CGXT,DNND,DNFD,SMTU,gr,CCLG,NPRS,NPOR,nprl,NPRD,BIT,mss
2284.4,,3871.154297,280.487885,2011.249878,,,0.212853,0.193266,0.154725,0.138793,9.5,2280.4
2284.5,,3874.102783,320.368225,2011.249878,,,0.209857,0.18991,0.152005,0.136261,9.5,2280.5
2284.6,,3889.604736,304.161407,2013.749878,,,0.210234,0.19033,0.152345,0.136578,9.5,2280.6
2284.7,,3843.854492,312.909607,1989.999878,,,0.211788,0.192063,0.153747,0.137884,9.5,2280.7
2284.8,,3774.028076,283.037476,2013.749878,,,0.214393,0.194962,0.156088,0.140066,9.5,2280.8
2284.9,,3810.240723,291.577911,1982.499878,,,0.216716,0.197546,0.158175,0.142011,9.5,2280.9
2285.0,,3878.729736,292.370667,1959.999878,,,0.218678,0.199728,0.159938,0.143653,9.5,2281.0
2285.1,,3924.618896,,1884.999878,,,0.219243,0.200358,0.160447,0.144127,9.5,2281.1
2285.2,,,,1883.749878,,,,,,,9.5,2281.2
2285.3,,,,1854.999878,,,,,,,9.5,2281.3
2285.4,,,,1851.249878,,,,,,,9.5,2281.4
2285.5,,,,1847.499878,,,,,,,9.5,2281.5
2285.6,,,,1843.749878,,,,,,,9.5,2281.6
2285.7,,,,1838.749878,,,,,,,9.5,2281.7
2285.8,,,,1842.499878,,,,,,,9.5,2281.8
2285.9,,,,,,,,,,,9.5,2281.9
