DEPT,TVD,ROP,gr,dtc,DTS,mss,sphi_wyllie
2389.5,2263.752,16.591,21.48,55.27,,2259.052,0.05491166077738518
2389.6,2263.796,16.825,22.23,56.03,,2259.096,0.0602826855123675
2389.7,2263.84,17.097,23.81,56.49,,2259.1400000000003,0.06353356890459365
2389.8,2263.884,17.077,29.12,56.59,,2259.184,0.06424028268551239
2389.9,2263.927,16.846,31.11,57.19,,2259.2270000000003,0.06848056537102472
2390.0,2263.971,17.206,35.6,58.89,,2259.271,0.08049469964664312
2390.1,2264.015,16.978,38.77,59.39,,2259.315,0.08402826855123675
2390.2,2264.059,16.487,40.49,60.4,,2259.3590000000004,0.09116607773851589
2390.3,2264.102,16.303,43.97,61.6,,2259.402,0.09964664310954065
2390.4,2264.146,15.537,48.12,63.23,,2259.4460000000004,0.11116607773851588
2390.5,2264.19,15.101,50.89,64.19,,2259.4900000000002,0.11795053003533568
2390.6,2264.234,14.459,51.96,65.97,,2259.534,0.13053003533568905
2390.7,2264.277,14.853,55.97,68.17,,2259.577,0.14607773851590108
2390.8,2264.321,15.363,61.11,70.24,,2259.621,0.1607067137809187
2390.9,2264.365,15.515,61.48,71.34,,2259.665,0.16848056537102477
2391.0,2264.408,16.317,62.29,74.17,,2259.708,0.18848056537102476
2391.1,2264.452,15.599,62.67,74.36,,2259.7520000000004,0.1898233215547703
2391.2,2264.495,15.28,63.1,75.31,,2259.795,0.19653710247349826
2391.3,2264.539,15.007,63.53,75.31,,2259.8390000000004,0.19653710247349826
2391.4,2264.583,14.872,63.33,75.23,,2259.8830000000003,0.1959717314487633
2391.5,2264.626,13.816,63.34,75.23,,2259.9260000000004,0.1959717314487633
2391.6,2264.67,13.319,63.09,75.21,,2259.9700000000003,0.19583038869257946
2391.7,2264.713,12.075,62.76,75.24,,2260.0130000000004,0.1960424028268551
2391.8,2264.757,11.804,62.03,75.22,,2260.0570000000002,0.19590106007067137
2391.9,2264.8,12.491,62.26,75.21,,2260.1000000000004,0.19583038869257946
2392.0,2264.844,11.848,62.42,75.15,,2260.1440000000002,0.1954063604240283
2392.1,2264.887,12.76,62.57,75.15,,2260.1870000000004,0.1954063604240283
2392.2,2264.93,12.785,62.76,75.15,,2260.23,0.1954063604240283
2392.3,2264.974,13.152,63.05,75.14,,2260.2740000000003,0.1953356890459364
2392.4,2265.017,12.263,62.53,75.14,,2260.317,0.1953356890459364
2392.5,2265.061,12.058,62.74,75.14,,2260.3610000000003,0.1953356890459364
2392.6,2265.104,11.595,63.37,75.13,,2260.404,0.1952650176678445
2392.7,2265.147,11.806,64.05,75.12,,2260.447,0.19519434628975268
2392.8,2265.191,11.28,64.1,74.5,,2260.491,0.19081272084805653
2392.9,2265.234,10.507,64.61,74.35,,2260.534,0.18975265017667842
2393.0,2265.277,10.299,65.24,74.19,,2260.577,0.18862190812720847
2393.1,2265.321,9.998,65.69,73.69,,2260.621,0.18508833922261483
2393.2,2265.364,9.878,65.1,73.54,,2260.664,0.1840282685512368
2393.3,2265.407,9.439,64.64,72.94,,2260.7070000000003,0.17978798586572436
2393.4,2265.451,9.356,64.73,73.43,,2260.751,0.1832508833922262
2393.5,2265.494,9.155,64.06,73.84,,2260.7940000000003,0.18614840989399295
2393.6,2265.537,8.912,62.83,73.42,,2260.837,0.18318021201413429
2393.7,2265.58,8.875,62.43,73.52,,2260.88,0.18388692579505297
2393.8,2265.623,8.965,62.94,73.48,,2260.9230000000002,0.18360424028268554
2393.9,2265.667,9.241,63.26,74.48,,2260.967,0.19067137809187282
2394.0,2265.71,9.552,63.36,75.2,,2261.01,0.19575971731448766
2394.1,2265.753,10.064,63.2,75.58,,2261.0530000000003,0.19844522968197878
2394.2,2265.796,10.649,63.83,76.12,,2261.096,0.20226148409893996
2394.3,2265.839,11.666,63.46,76.94,,2261.139,0.2080565371024735
2394.4,2265.882,12.374,63.32,77.66,,2261.1820000000002,0.21314487632508833
2394.5,2265.925,13.179,62.79,77.95,,2261.2250000000004,0.21519434628975267
2394.6,2265.968,13.068,63.07,78.53,,2261.268,0.21929328621908128
2394.7,2266.011,13.007,63.1,78.33,,2261.311,0.2178798586572438
2394.8,2266.055,13.279,63.3,77.8,,2261.355,0.21413427561837453
2394.9,2266.098,13.059,63.14,75.54,,2261.398,0.19816254416961135
2395.0,2266.141,12.91,63.22,72.09,,2261.4410000000003,0.1737809187279152
2395.1,2266.184,12.835,63.09,71.74,,2261.4840000000004,0.1713074204946996
2395.2,2266.226,12.688,62.17,70.69,,2261.5260000000003,0.16388692579505298
2395.3,2266.269,12.409,61.58,70.7,,2261.569,0.1639575971731449
2395.4,2266.312,12.047,61.28,70.74,,2261.612,0.16424028268551233
2395.5,2266.355,11.646,61.05,70.73,,2261.655,0.16416961130742053
2395.6,2266.398,12.286,60.54,70.68,,2261.6980000000003,0.16381625441696118
2395.7,2266.441,12.397,60.49,70.65,,2261.741,0.16360424028268555
2395.8,2266.484,12.527,61.13,70.66,,2261.784,0.16367491166077736
2395.9,2266.527,13.517,61.51,70.62,,2261.827,0.16339222614840992
2396.0,2266.57,14.655,61.78,70.55,,2261.8700000000003,0.16289752650176675
2396.1,2266.613,15.269,62.11,70.58,,2261.913,0.16310954063604238
2396.2,2266.655,16.662,63.13,70.59,,2261.9550000000004,0.1631802120141343
2396.3,2266.698,17.498,63.39,71.18,,2261.998,0.16734982332155482
2396.4,2266.741,17.521,62.99,71.34,,2262.041,0.16848056537102477
2396.5,2266.784,17.662,62.18,71.64,,2262.0840000000003,0.17060070671378091
2396.6,2266.826,17.665,61.8,72.19,,2262.126,0.1744876325088339
2396.7,2266.869,17.759,61.3,72.01,,2262.1690000000003,0.17321554770318026
2396.8,2266.912,17.895,59.0,71.99,,2262.212,0.17307420494699643
2396.9,2266.955,18.372,59.19,71.66,,2262.255,0.17074204946996463
2397.0,2266.997,18.469,58.84,71.28,,2262.297,0.1680565371024735
2397.1,2267.04,18.704,58.7,70.97,,2262.34,0.16586572438162545
2397.2,2267.083,18.769,58.61,70.85,,2262.3830000000003,0.16501766784452293
2397.3,2267.125,18.377,58.58,70.23,,2262.425,0.1606360424028269
2397.4,2267.168,18.297,58.05,70.34,,2262.4680000000003,0.1614134275618375
2397.5,2267.211,17.891,57.74,70.43,,2262.511,0.16204946996466435
2397.6,2267.253,17.323,57.36,69.66,,2262.5530000000003,0.15660777385159008
2397.7,2267.296,16.451,56.23,68.86,,2262.596,0.15095406360424027
2397.8,2267.338,15.315,55.75,68.4,,2262.6380000000004,0.14770318021201417
2397.9,2267.381,14.291,54.09,67.04,,2262.681,0.13809187279151947
2398.0,2267.423,13.677,51.15,65.8,,2262.723,0.1293286219081272
2398.1,2267.466,12.681,47.34,64.75,,2262.766,0.12190812720848057
2398.2,2267.508,11.118,44.52,64.46,,2262.808,0.11985865724381621
2398.3,2267.551,9.947,43.04,63.51,,2262.851,0.11314487632508832
2398.4,2267.593,8.441,40.28,63.36,,2262.893,0.11208480565371025
2398.5,2267.636,7.055,39.56,63.1,,2262.936,0.11024734982332156
2398.6,2267.678,6.271,39.0,62.92,,2262.978,0.10897526501766786
2398.7,2267.721,5.713,37.33,62.81,,2263.021,0.10819787985865725
2398.8,2267.763,5.347,37.47,63.14,,2263.063,0.11053003533568904
2398.9,2267.806,4.959,37.6,62.99,,2263.106,0.10946996466431097
2399.0,2267.848,4.994,36.43,62.99,,2263.148,0.10946996466431097
2399.1,2267.89,5.191,36.06,62.93,,2263.19,0.10904593639575971
2399.2,2267.933,5.188,35.75,62.9,,2263.233,0.10883392226148408
2399.3,2267.975,5.367,34.8,62.67,,2263.275,0.10720848056537104
2399.4,2268.017,5.448,33.35,61.84,,2263.317,0.10134275618374561
2399.5,2268.059,4.579,33.31,61.66,,2263.3590000000004,0.10007067137809185
2399.6,2268.102,4.364,33.29,61.42,,2263.402,0.09837455830388694
2399.7,2268.144,4.026,32.49,61.17,,2263.444,0.09660777385159011
2399.8,2268.186,3.76,32.52,60.53,,2263.4860000000003,0.09208480565371026
2399.9,2268.228,3.779,32.5,59.3,,2263.5280000000002,0.08339222614840987
2400.0,2268.27,3.867,31.14,58.81,,2263.57,0.07992932862190814
2400.1,2268.313,3.895,30.67,58.08,,2263.6130000000003,0.0747703180212014
2400.2,2268.355,3.599,30.19,57.63,,2263.655,0.07159010600706715
2400.3,2268.397,3.721,28.26,57.0,,2263.697,0.06713780918727916
2400.4,2268.439,3.676,26.3,56.11,,2263.739,0.06084805653710247
2400.5,2268.481,3.911,25.26,55.9,,2263.7810000000004,0.05936395759717313
2400.6,2268.523,3.6,25.11,55.8,,2263.8230000000003,0.058657243816254395
2400.7,2268.565,3.72,24.06,54.87,,2263.8650000000002,0.05208480565371023
2400.8,2268.607,3.874,24.15,54.93,,2263.907,0.05250883392226148
2400.9,2268.648,3.851,23.7,54.91,,2263.9480000000003,0.052367491166077716
2401.0,2268.69,3.937,23.53,54.73,,2263.9900000000002,0.051095406360424006
2401.1,2268.732,4.349,23.36,54.6,,2264.032,0.05017667844522969
2401.2,2268.774,4.987,23.25,54.64,,2264.074,0.050459363957597175
2401.3,2268.816,5.023,22.97,54.61,,2264.116,0.050247349823321553
2401.4,2268.858,5.223,22.97,54.64,,2264.1580000000004,0.050459363957597175
2401.5,2268.899,5.227,23.05,54.64,,2264.199,0.050459363957597175
2401.6,2268.941,5.431,22.89,54.75,,2264.241,0.05123674911660778
2401.7,2268.983,4.802,23.09,54.78,,2264.2830000000004,0.0514487632508834
2401.8,2269.025,4.504,22.45,54.8,,2264.3250000000003,0.051590106007067114
2401.9,2269.066,4.088,22.74,55.61,,2264.366,0.05731448763250883
2402.0,2269.108,3.904,22.3,56.89,,2264.4080000000004,0.06636042402826856
2402.1,2269.149,3.679,22.1,57.64,,2264.449,0.07166077738515901
2402.2,2269.191,3.624,24.24,58.53,,2264.491,0.0779505300353357
2402.3,2269.233,3.549,24.64,59.21,,2264.5330000000004,0.08275618374558305
2402.4,2269.274,3.693,25.18,59.45,,2264.574,0.08445229681978801
2402.5,2269.316,3.863,25.68,59.64,,2264.616,0.08579505300353357
2402.6,2269.357,3.907,26.36,60.49,,2264.657,0.09180212014134277
2402.7,2269.399,4.455,26.93,61.14,,2264.699,0.0963957597173145
2402.8,2269.44,4.69,27.67,61.28,,2264.7400000000002,0.09738515901060071
2402.9,2269.481,5.096,28.37,61.73,,2264.7810000000004,0.10056537102473496
2403.0,2269.523,4.964,29.79,62.54,,2264.8230000000003,0.10628975265017668
2403.1,2269.564,5.134,31.41,63.34,,2264.864,0.11194346289752653
2403.2,2269.606,4.903,34.57,63.93,,2264.9060000000004,0.116113074204947
2403.3,2269.647,4.712,35.71,64.79,,2264.947,0.1221908127208481
2403.4,2269.688,4.796,37.5,64.84,,2264.9880000000003,0.12254416961130744
2403.5,2269.729,5.083,38.67,65.13,,2265.029,0.12459363957597169
2403.6,2269.771,4.966,40.51,65.3,,2265.0710000000004,0.12579505300353355
2403.7,2269.812,5.296,41.28,65.61,,2265.112,0.12798586572438161
2403.8,2269.853,6.239,42.89,65.66,,2265.1530000000002,0.12833922261484096
2403.9,2269.894,7.083,44.2,65.72,,2265.194,0.12876325088339222
2404.0,2269.935,8.17,45.88,66.04,,2265.235,0.1310247349823322
2404.1,2269.976,8.928,46.91,66.8,,2265.2760000000003,0.13639575971731446
2404.2,2270.018,10.602,48.21,67.36,,2265.318,0.14035335689045936
2404.3,2270.059,11.83,49.67,67.75,,2265.3590000000004,0.1431095406360424
2404.4,2270.1,11.499,50.86,67.95,,2265.4,0.14452296819787988
2404.5,2270.141,11.737,52.23,68.92,,2265.4410000000003,0.15137809187279153
2404.6,2270.182,12.209,52.52,68.93,,2265.482,0.15144876325088344
2404.7,2270.223,12.546,53.98,68.94,,2265.523,0.15151943462897524
2404.8,2270.264,12.718,54.12,69.21,,2265.5640000000003,0.1534275618374558
2404.9,2270.304,13.711,53.84,69.4,,2265.6040000000003,0.15477031802120145
2405.0,2270.345,14.625,53.8,69.54,,2265.645,0.15575971731448768
2405.1,2270.386,14.75,52.07,69.72,,2265.686,0.15703180212014134
2405.2,2270.427,14.758,50.96,69.78,,2265.7270000000003,0.1574558303886926
2405.3,2270.468,14.835,49.73,70.1,,2265.768,0.15971731448763246
2405.4,2270.509,15.339,49.57,70.05,,2265.809,0.15936395759717312
2405.5,2270.549,15.174,49.23,69.89,,2265.849,0.15823321554770317
2405.6,2270.59,14.971,48.45,69.32,,2265.8900000000003,0.1542049469964664
2405.7,2270.631,15.348,48.23,69.22,,2265.931,0.1534982332155477
2405.8,2270.671,15.772,47.95,68.84,,2265.971,0.15081272084805655
2405.9,2270.712,15.646,47.05,68.51,,2266.012,0.14848056537102478
2406.0,2270.753,15.528,39.61,68.34,,2266.0530000000003,0.14727915194346292
2406.1,2270.793,15.4,38.6,68.08,,2266.0930000000003,0.1454416961130742
2406.2,2270.834,15.728,38.3,68.04,,2266.134,0.14515901060070677
2406.3,2270.875,14.987,38.12,68.02,,2266.175,0.14501766784452294
2406.4,2270.915,14.517,37.77,68.06,,2266.215,0.14530035335689048
2406.5,2270.956,14.103,37.61,68.09,,2266.2560000000003,0.1455123674911661
2406.6,2270.996,13.69,37.4,68.34,,2266.2960000000003,0.14727915194346292
2406.7,2271.036,12.012,37.42,68.52,,2266.3360000000002,0.14855123674911658
2406.8,2271.077,10.833,37.52,67.5,,2266.3770000000004,0.1413427561837456
2406.9,2271.117,10.335,37.19,64.85,,2266.4170000000004,0.12261484098939926
2407.0,2271.158,9.173,39.17,64.27,,2266.458,0.11851590106007065
2407.1,2271.198,8.551,39.53,63.07,,2266.498,0.11003533568904594
2407.2,2271.238,8.128,40.33,63.11,,2266.538,0.11031802120141343
2407.3,2271.279,8.333,42.78,62.0,,2266.579,0.10247349823321555
2407.4,2271.319,8.159,44.22,62.65,,2266.619,0.10706713780918727
2407.5,2271.359,8.356,49.82,64.13,,2266.659,0.11752650176678442
2407.6,2271.399,8.782,51.03,65.29,,2266.699,0.12572438162544175
2407.7,2271.44,9.821,54.32,66.31,,2266.7400000000002,0.13293286219081274
2407.8,2271.48,11.175,56.68,67.22,,2266.78,0.13936395759717313
2407.9,2271.52,12.378,56.93,70.28,,2266.82,0.16098939929328623
2408.0,2271.56,14.024,58.21,70.86,,2266.86,0.16508833922261484
2408.1,2271.6,15.572,58.44,71.12,,2266.9,0.16692579505300356
2408.2,2271.64,16.418,59.13,71.5,,2266.94,0.1696113074204947
2408.3,2271.68,17.024,59.84,71.62,,2266.98,0.1704593639575972
2408.4,2271.72,16.994,59.4,71.8,,2267.02,0.17173144876325086
2408.5,2271.76,16.954,58.41,71.71,,2267.0600000000004,0.17109540636042397
2408.6,2271.8,17.314,57.99,71.57,,2267.1000000000004,0.17010600706713777
2408.7,2271.84,15.745,56.74,71.16,,2267.1400000000003,0.167208480565371
2408.8,2271.88,14.942,55.94,70.79,,2267.1800000000003,0.16459363957597178
2408.9,2271.92,14.234,54.35,69.38,,2267.2200000000003,0.15462897526501765
2409.0,2271.96,13.566,53.24,68.73,,2267.26,0.15003533568904595
2409.1,2272.0,12.97,52.08,68.35,,2267.3,0.14734982332155472
2409.2,2272.04,12.509,50.65,67.86,,2267.34,0.143886925795053
2409.3,2272.08,12.459,49.46,67.46,,2267.38,0.14106007067137805
2409.4,2272.119,12.757,47.84,67.32,,2267.4190000000003,0.14007067137809182
2409.5,2272.159,13.078,47.32,67.73,,2267.4590000000003,0.14296819787985868
2409.6,2272.199,13.091,47.73,67.79,,2267.4990000000003,0.14339222614840993
2409.7,2272.238,14.354,47.07,68.24,,2267.538,0.14657243816254414
2409.8,2272.278,14.563,47.35,68.27,,2267.578,0.14678445229681977
2409.9,2272.318,14.893,47.19,68.58,,2267.6180000000004,0.14897526501766784
2410.0,2272.357,14.959,47.39,68.44,,2267.657,0.1479858657243816
2410.1,2272.397,14.761,45.6,68.11,,2267.697,0.14565371024734983
2410.2,2272.437,14.621,44.19,67.28,,2267.737,0.13978798586572438
2410.3,2272.476,15.033,43.23,66.88,,2267.7760000000003,0.13696113074204944
2410.4,2272.516,14.87,41.64,66.46,,2267.8160000000003,0.13399293286219077
2410.5,2272.555,14.495,40.78,64.08,,2267.855,0.11717314487632507
2410.6,2272.595,14.386,39.48,63.84,,2267.895,0.11547703180212017
2410.7,2272.634,14.099,39.05,63.54,,2267.934,0.11335689045936395
2410.8,2272.674,13.703,39.19,62.68,,2267.974,0.1072791519434629
2410.9,2272.713,12.824,38.7,62.28,,2268.0130000000004,0.10445229681978799
2411.0,2272.752,12.626,39.17,62.76,,2268.052,0.10784452296819787
2411.1,2272.792,12.337,39.69,63.1,,2268.092,0.11024734982332156
2411.2,2272.831,11.803,40.35,64.18,,2268.1310000000003,0.11787985865724386
2411.3,2272.87,11.422,40.91,64.68,,2268.17,0.1214134275618375
2411.4,2272.91,11.466,41.17,65.1,,2268.21,0.12438162544169608
2411.5,2272.949,11.433,41.94,66.44,,2268.2490000000003,0.13385159010600706
2411.6,2272.988,11.336,42.66,66.54,,2268.288,0.13455830388692583
2411.7,2273.027,11.722,42.96,66.97,,2268.327,0.13759717314487632
2411.8,2273.066,11.979,43.58,67.1,,2268.366,0.13851590106007064
2411.9,2273.106,12.139,43.7,67.14,,2268.4060000000004,0.13879858657243815
2412.0,2273.145,12.326,44.84,67.25,,2268.445,0.13957597173144876
2412.1,2273.184,12.93,45.46,67.25,,2268.4840000000004,0.13957597173144876
2412.2,2273.223,13.333,46.19,67.3,,2268.523,0.1399293286219081
2412.3,2273.262,13.362,47.43,67.32,,2268.5620000000004,0.14007067137809182
2412.4,2273.301,14.376,48.2,67.29,,2268.601,0.1398586572438163
2412.5,2273.34,15.278,49.25,67.56,,2268.6400000000003,0.14176678445229685
2412.6,2273.379,15.86,51.18,67.66,,2268.679,0.14247349823321553
2412.7,2273.418,16.317,52.08,68.91,,2268.7180000000003,0.1513074204946996
2412.8,2273.457,17.675,53.29,69.43,,2268.757,0.15498233215547708
2412.9,2273.496,18.039,53.74,69.86,,2268.7960000000003,0.15802120141342757
2413.0,2273.534,18.006,54.01,69.99,,2268.8340000000003,0.15893992932862186
2413.1,2273.573,17.555,55.01,69.95,,2268.873,0.15865724381625443
2413.2,2273.612,17.641,56.32,69.8,,2268.9120000000003,0.1575971731448763
2413.3,2273.651,17.405,56.63,69.3,,2268.951,0.15406360424028268
2413.4,2273.69,16.812,57.0,68.98,,2268.9900000000002,0.15180212014134278
2413.5,2273.728,16.558,56.44,68.32,,2269.0280000000002,0.14713780918727912
2413.6,2273.767,16.155,55.86,67.88,,2269.067,0.1440282685512367
2413.7,2273.806,16.248,55.59,67.41,,2269.106,0.1407067137809187
2413.8,2273.844,15.827,55.49,67.09,,2269.1440000000002,0.1384452296819788
2413.9,2273.883,16.133,54.78,66.55,,2269.183,0.13462897526501766
2414.0,2273.922,16.058,54.35,66.23,,2269.222,0.13236749116607777
2414.1,2273.96,16.702,53.75,66.08,,2269.26,0.13130742049469962
2414.2,2273.999,9.447,53.24,65.91,,2269.299,0.1301060070671378
2414.3,2274.037,8.296,52.17,65.84,,2269.337,0.12961130742049473
2414.4,2274.076,8.034,51.1,65.76,,2269.376,0.12904593639575976
2414.5,2274.114,7.34,50.76,66.1,,2269.414,0.13144876325088337
2414.6,2274.153,6.324,49.84,66.2,,2269.453,0.13215547703180214
2414.7,2274.191,6.63,49.35,66.46,,2269.491,0.13399293286219077
2414.8,2274.23,7.899,48.99,66.72,,2269.53,0.1358303886925795
2414.9,2274.268,8.613,48.63,66.53,,2269.568,0.13448763250883394
2415.0,2274.306,9.552,48.37,66.8,,2269.606,0.13639575971731446
2415.1,2274.345,10.238,48.21,66.62,,2269.645,0.1351236749116608
2415.2,2274.383,17.475,48.28,66.49,,2269.683,0.1342049469964664
2415.3,2274.421,16.939,48.66,66.23,,2269.721,0.13236749116607777
2415.4,2274.46,16.254,48.97,66.27,,2269.76,0.1326501766784452
2415.5,2274.498,15.762,49.24,66.11,,2269.7980000000002,0.13151943462897525
2415.6,2274.536,15.865,49.58,66.24,,2269.8360000000002,0.13243816254416957
2415.7,2274.574,15.573,49.82,66.11,,2269.8740000000003,0.13151943462897525
2415.8,2274.612,16.188,49.03,66.11,,2269.9120000000003,0.13151943462897525
2415.9,2274.651,15.708,48.46,66.2,,2269.951,0.13215547703180214
2416.0,2274.689,15.814,48.05,66.22,,2269.989,0.13229681978798585
2416.1,2274.727,16.324,48.0,66.14,,2270.027,0.13173144876325088
2416.2,2274.765,16.491,48.31,66.2,,2270.065,0.13215547703180214
2416.3,2274.803,16.347,48.75,66.33,,2270.103,0.13307420494699645
2416.4,2274.841,16.392,49.3,66.55,,2270.141,0.13462897526501766
2416.5,2274.879,17.042,50.02,66.72,,2270.179,0.1358303886925795
2416.6,2274.917,17.821,50.92,66.93,,2270.217,0.1373144876325089
2416.7,2274.955,17.866,50.74,67.28,,2270.255,0.13978798586572438
2416.8,2274.993,18.012,51.42,67.35,,2270.293,0.14028268551236744
2416.9,2275.03,19.504,52.08,67.42,,2270.3300000000004,0.14077738515901062
2417.0,2275.068,19.575,52.08,67.58,,2270.3680000000004,0.14190812720848056
2417.1,2275.106,19.029,52.31,68.2,,2270.4060000000004,0.14628975265017669
2417.2,2275.144,19.031,52.42,68.62,,2270.444,0.14925795053003538
2417.3,2275.182,19.588,53.97,68.66,,2270.482,0.1495406360424028
2417.4,2275.219,19.112,54.48,68.83,,2270.5190000000002,0.15074204946996464
2417.5,2275.257,19.066,55.33,68.94,,2270.5570000000002,0.15151943462897524
2417.6,2275.295,18.47,56.76,69.34,,2270.5950000000003,0.1543462897526502
2417.7,2275.333,18.488,58.72,69.32,,2270.6330000000003,0.1542049469964664
2417.8,2275.37,17.961,60.02,69.49,,2270.67,0.15540636042402822
2417.9,2275.408,17.877,60.93,69.54,,2270.708,0.15575971731448768
2418.0,2275.445,17.856,61.2,69.89,,2270.7450000000003,0.15823321554770317
2418.1,2275.483,18.028,61.86,69.87,,2270.7830000000004,0.15809187279151946
2418.2,2275.521,18.484,60.68,70.02,,2270.8210000000004,0.1591519434628975
2418.3,2275.558,18.604,60.32,70.36,,2270.858,0.1615547703180212
2418.4,2275.596,19.441,58.49,70.63,,2270.896,0.16346289752650173
2418.5,2275.633,19.788,57.62,70.58,,2270.933,0.16310954063604238
2418.6,2275.67,20.555,52.0,70.52,,2270.9700000000003,0.16268551236749113
2418.7,2275.708,21.086,50.37,70.54,,2271.0080000000003,0.16282685512367495
2418.8,2275.745,20.911,46.71,70.49,,2271.045,0.16247349823321552
2418.9,2275.783,21.209,36.22,68.89,,2271.083,0.1511660777385159
2419.0,2275.82,21.411,27.76,68.53,,2271.1200000000003,0.1486219081272085
2419.1,2275.857,21.04,24.74,67.72,,2271.157,0.14289752650176676
2419.2,2275.895,20.491,17.99,66.82,,2271.195,0.13653710247349818
2419.3,2275.932,17.992,15.91,64.57,,2271.232,0.12063604240282681
2419.4,2275.969,16.704,12.11,63.72,,2271.2690000000002,0.11462897526501765
2419.5,2276.006,15.026,12.23,60.78,,2271.306,0.09385159010600708
2419.6,2276.044,13.938,11.73,56.78,,2271.344,0.06558303886925795
