month_on_production,TEC-2,TEC-6,TEC-7,TEC-9,TEC-10,avg_4_pemex_wells,ifr_workbook_average,ifr_workbook_fit,ifr_tec12_curve
39,41.66792021524256,44.19487795732824,9.677710501604723,67.09879281112609,,40.6598253713254,40.6598253713254,49.05376771302716,58.48798092966502
40,64.51807001069815,44.51746830738172,4.1936745506953805,77.00231655776824,,47.55788235663587,47.55788235663587,48.414193599239006,57.655046306949075
41,58.06626300962833,44.00132374729614,100.36016211842707,93.22861116545883,,73.91409001020259,73.91409001020259,47.79743347624878,56.85338243549482
42,72.41597168442154,39.67861305657936,63.550298960537674,93.00279792042139,,67.16192040548998,67.16192040548998,47.202180351406845,56.081120285917244
43,93.87379186556579,32.00096272530628,20.667288426760308,100.32559886663562,,61.716910471066996,61.716910471066996,46.627229125600685,55.33654220716452
44,84.66921387737287,43.87228760727474,21.613553453583883,96.77710501604723,,61.73303998856967,61.73303998856967,46.071466633656684,54.61806659484644
45,64.19547966064466,44.84005865743522,6.66686723443881,97.00291826108466,,53.176330953400836,53.176330953400836,45.53386284702104,53.924234409976826
46,62.00186528028093,75.35940998928153,44.51746830738172,96.77710501604723,,69.66396214824786,69.66396214824786,45.01346308195849,53.253697290397305
47,39.033432356472375,88.38975591465648,9.355120151551231,96.33623153764078,,58.27863499008022,58.27863499008022,44.50938108038423,52.605207037641314
48,50.96927530845154,67.00201570611003,24.839456954118784,96.77710501604723,,59.8969632461819,59.8969632461819,44.02079285028582,51.97760629543385
49,39.66786004491091,52.2596367086655,88.38975591465648,37.420480606204926,,54.43443331860945,54.43443331860945,43.5469311692421,51.36982026375237
50,31.291263955188604,51.00153434345689,74.33556966399273,25.334095490867472,,45.49061586337642,45.49061586337642,43.08708066840571,50.78084931545901
51,31.334276001862403,56.775901609414376,62.9051182604307,1.9355421003209443,,38.2377094930071,38.2377094930071,42.640573425963105,50.20976240181025
52,18.38764995304897,59.679214759895785,63.00189536544675,4.51626490074887,,36.39625624478509,36.39625624478509,42.20678500890745,49.65569114933673
53,10.968071901818686,42.00126357696449,52.90481740877249,22.25873415369086,,32.03322176031163,32.03322176031163,41.78513091027176,49.11782456421096
54,10.000300851658212,49.35632355818409,68.71174456139353,48.06596215797012,,44.03358278230149,44.03358278230149,41.37506333602343,48.59540427173171
55,9.03252980149774,53.549998108879464,69.31243004080348,38.334486598023155,,42.55736113730096,42.55736113730096,40.97606830182887,48.08772022830751
56,12.000361021989855,45.71566103615182,69.35692526150052,38.06566130631192,,41.28465215648853,41.28465215648853,40.5876630050268,47.594106851614214
57,13.226204352193122,62.25993756032372,69.33541923816362,34.001022895637924,,44.705646011579596,44.705646011579596,40.2093934415423,47.11393952167188
58,13.33373446887762,65.33529889750032,50.32409460834455,30.323492905028132,,39.829155219937654,39.829155219937654,39.84083224124749,46.646631411633685
59,10.968071901818686,60.646985810056265,50.33484762001301,21.613553453583883,,35.89086469636796,35.89086469636796,39.481576698523504,46.19163061226412
60,6.451807001069816,57.66840157789569,50.32409460834455,2.258132450374435,,29.175608909421122,29.175608909421122,39.13124697758444,45.74841751854364
61,6.333523872716868,52.90481740877249,50.32409460834455,54.644501082275234,,41.05173424302728,41.05173424302728,38.7894844745514,45.3165024506807
62,6.451807001069816,2.258132450374435,41.66792021524256,37.743070956258414,,22.030232655736306,22.030232655736306,38.455950320371244,44.89542348513508
63,1.3333734468877616,17.333854809540906,37.743070956258414,42.334606938686434,,24.68622653784338,24.68622653784338,38.13032401050691,44.48474447413548
64,99.03523746642166,158.9702997453254,37.66779987457927,45.1626490074887,,85.20899652345376,85.20899652345376,37.81230214892171,44.08405323467457
65,165.36211765420543,220.65179943658768,30.96867360513511,16.66716808609702,,108.41243969550632,108.41243969550632,37.50159729527549,43.69295989014098
66,165.48884957744073,202.67276392693978,26.12981835433275,10.666987575102093,,101.23960485845384,101.23960485845384,37.19793690547012,43.31109534964693
67,62.00186528028093,184.8442705806502,25.000752129145532,21.613553453583883,,73.36511036091514,73.36511036091514,36.901062356752796,42.938109911769715
68,16.12951750267454,188.33899937289635,25.162047304172276,26.12981835433275,,63.94009563351897,63.94009563351897,36.610728049526436,42.573671980879574
69,4.838855250802362,123.87469442054044,25.334095490867472,20.333945065038368,,43.59539755681216,43.59539755681216,36.32670057884464,42.21746688550371
70,26.452408704386244,128.7135496713428,21.613553453583883,18.710240303102463,,48.87243803310385,48.87243803310385,36.04875796929943,41.86919578929778
71,45.1626490074887,128.670537624669,18.000541532984787,19.000571618150605,,52.70857494582328,52.70857494582328,35.77668896765608,41.52857468618724
72,33.66767953391598,132.9072242220382,19.678011353262935,15.806927152621046,,50.514960565459546,50.514960565459546,35.510292388160806,41.19533347211311
73,51.291865658505024,132.00397124188842,18.710240303102463,19.355421003209447,,55.34037455167634,55.34037455167634,35.24937650595439,40.86921508659011
74,49.00147417312524,128.39095932128933,15.667138000931201,18.966087822110403,,53.00641482936405,53.00641482936405,34.99375849447506,40.549974717969164
75,24.516866604065296,20.968372753476896,26.452408704386244,18.710240303102463,,22.661972091257724,22.661972091257724,34.743263903134924,40.2373790669041
76,6.129216651016324,61.43041951732902,38.00114323630121,19.000571618150605,,31.14033775569929,31.14033775569929,34.497726171911125,39.9312056630617
77,2.258132450374435,50.00150425829107,35.80752885593748,12.903614002139632,,25.242694891685655,25.242694891685655,34.25698617981212,39.631242230595646
78,54.644501082275234,81.6691236218754,25.162047304172276,12.667047745433736,,43.535679938439166,43.535679938439166,34.020891824463774,39.33728609833307
79,37.743070956258414,16.12951750267454,25.000752129145532,12.581023652086138,,22.86359106004116,22.86359106004116,33.78929763031569,39.04914365100545
80,42.334606938686434,102.66975541035764,26.12981835433275,12.581023652086138,,45.92880108886574,45.92880108886574,33.56206438319645,38.766629818197806
81,45.1626490074887,89.68011731487044,38.00114323630121,10.666987575102093,,45.877724283440614,45.877724283440614,33.33905878915175,38.48956759799716
82,16.33382472437508,41.93674550695379,40.968974456793326,12.581023652086138,,27.95514208505209,27.95514208505209,33.120153155683916,38.217787612595764
83,34.5171674557235,57.66840157789569,36.66776978941345,12.667047745433736,,35.3800966421166,35.3800966421166,32.9052250936775,37.95112769335204
84,9.355120151551231,7.419578051230287,36.45270955604446,12.581023652086138,,16.452107852728027,16.452107852728027,32.694157238445094,37.689432493033856
85,10.666987575102093,22.58132450374435,40.001203406632854,12.581023652086138,,21.45763478439136,21.45763478439136,32.48683698846261,37.43255312316947
86,18.710240303102463,75.00225638743659,44.00132374729614,12.500376064572766,,37.55354912560199,37.55354912560199,32.28315626048533,37.180346814611106
87,19.000571618150605,80.00240681326571,44.19487795732824,12.581023652086138,,38.944720010207675,38.944720010207675,32.08301125984631,36.932676599579494
88,15.806927152621046,78.06686471294475,48.66813081140331,12.667047745433736,,38.80224260560071,38.80224260560071,31.88630226483875,36.689411013604605
89,19.355421003209447,58.001744939617645,37.743070956258414,10.645481551765196,,31.436429612712676,31.436429612712676,31.692933424174324,36.45042381591087
90,18.966087822110403,74.51837086235636,38.06566130631192,9.000270766492394,,35.13759768931777,35.13759768931777,31.50281256659203,36.215593726916275
91,18.710240303102463,32.334306087028224,31.429516962354388,7.419578051230287,,22.47341035092884,22.47341035092884,31.315851021766463,35.984804181623566
92,19.000571618150605,45.3346971941839,31.291263955188604,6.451807001069816,,25.51958494214823,25.51958494214823,31.131963451732663,35.75794309778147
93,12.903614002139632,17.09728855283501,31.334276001862403,7.66689731960463,,17.25051896911042,17.25051896911042,30.951067692106466,35.53490265778424
94,12.667047745433736,28.387950804707188,31.291263955188604,4.838855250802362,,19.296279439032972,19.296279439032972,30.773084602435503,35.31557910335947
95,12.581023652086138,29.355721854867653,31.334276001862403,6.333523872716868,,19.901136345383264,19.901136345383264,30.597937925067818,35.09987254216977
